id,outliers
0,0.0006222166813949161
1,0.002387891067962203
2,0.0004510272361372262
3,9.627235548411903e-05
4,0.001399789380081825
5,0.00024386601967061616
6,0.0004099184712163385
7,0.00014121287262616283
8,0.0008935032258252345
9,0.0016953185915572384
10,0.0006727053464257574
11,7.475181501432804e-05
12,0.00011855732728984652
13,0.00034748374598996326
14,0.0009121288679865148
15,0.0001222674433439141
16,6.90161307149013e-05
17,0.00040098810382427244
18,0.00010437185700044399
19,3.705940649835116e-05
20,0.00034795153007925473
21,0.004462835023511929
22,8.349603397868296e-05
23,0.00015705272519292695
24,0.0001001060106901545
25,0.0001784549557063149
26,4.9651246394279386e-05
27,0.0010047120157744055
28,7.214355303855025e-05
29,0.0010471291652808757
30,0.00025306367860842606
31,0.0044399026867571875
32,0.00229117992393012
33,0.00014395735915415794
34,9.957018001401849e-05
35,0.0005625633288382499
36,0.0008188992934119402
37,0.0005591863129500141
38,6.56045490179481e-05
39,0.00014389996303597742
40,9.481349831881442e-05
41,0.0006868061646512025
42,9.204342226047364e-05
43,0.0008586904207687411
44,0.00011118858494113937
45,8.255293073829105e-05
46,0.0001445456263369775
47,0.0011251932038490778
48,0.0009820779632819909
49,0.0001026514140252857
50,0.003078434508713817
51,7.660910747536987e-05
52,0.003809721365034802
53,0.000578486134252668
54,0.0001470895386988728
55,0.0001636900819365069
56,0.00014159613688123152
57,0.00010807507270805969
58,0.00010010106149899772
59,0.00032270902265341746
60,0.00011662103857194907
61,3.873779737141394e-05
62,5.506278776622048e-05
63,0.00019773403859933898
64,0.00029647550732279877
65,0.00019655733349598005
66,0.0011527860368980172
67,9.83162484730075e-05
68,9.684381593147648e-05
69,7.096016175219328e-05
70,5.049577213295338e-05
71,0.0002759254863205778
72,8.10555894980827e-05
73,0.0003707419201916764
74,0.00016182521523809142
75,0.0002360676024823984
76,0.004193752337552672
77,6.435685371947165e-05
78,0.0006816611770471471
79,0.00010253298933959797
80,4.905703409526005e-05
81,0.00039088207221327464
82,5.515963760094168e-05
83,8.298991858755048e-05
84,0.0009026097109848717
85,8.591476883723737e-05
86,5.509239100988141e-05
87,0.00034604987330401837
88,9.374717359489312e-05
89,0.0031320254167710258
90,5.178892004596588e-05
91,0.000230673403871993
92,8.346586887609264e-05
93,6.084802161156257e-05
94,0.0014088652851578978
95,7.308574025120343e-05
96,7.419813686833661e-05
97,0.0006991404494187891
98,0.00022126916289751705
99,0.0003679597936704325
100,0.0002669155112206958
101,6.515288539847486e-05
102,0.00011490741789796398
103,8.677961518630851e-05
104,0.0003372477476368983
105,9.470346814697541e-05
106,0.0001298474346843473
107,0.0011940894031571708
108,0.00011094440022514991
109,5.5340932925030314e-05
110,0.00023602231795752165
111,8.566304121149111e-05
112,0.008914170137448305
113,0.000219871951468319
114,0.00041158045585497154
115,0.0002263701978010139
116,0.0002555509680596004
117,4.756962482937558e-05
118,0.0018556902859404923
119,0.0003364417037173408
120,0.00027231868378644524
121,0.001037853374211445
122,0.00024183452197713482
123,0.0005462390121972527
124,0.00015978302464414592
125,0.00015202086972809716
126,0.0005005504397048701
127,4.9427543322997154e-05
128,0.00013886193195337542
129,6.48573855436345e-05
130,0.0001039679950126527
131,0.00013178096329648838
132,0.0018787119770754398
133,0.00014154048133180796
134,0.00015146598671970124
135,0.0008710698483199906
136,4.1116463690929624e-05
137,6.540229988074287e-05
138,0.00020737692398431744
139,0.0019451127428674678
140,0.00016241724237176677
141,0.0006642712187883955
142,0.0038708279286878556
143,4.964232731173904e-05
144,0.0002591766579864042
145,0.0001930344749319589
146,7.004822532380638e-05
147,0.00012891377049912837
148,0.0003576926593245925
149,0.00030637777453751814
150,6.235377913906887e-05
151,0.0018272288560404583
152,0.0050485432221185995
153,0.0005215215934228001
154,0.0002930308218581191
155,0.0003526941303188891
156,0.00013471019757214367
157,0.00017341254191717483
158,9.161776505291787e-05
159,0.0005013278636359583
160,0.002321893986305785
161,0.0001108680690357972
162,9.130473380364512e-05
163,8.943627653751748e-05
164,0.00017873231459685152
165,5.2569297643079635e-05
166,0.00013173639426655482
167,0.0001042793369088631
168,0.00011201288505748066
169,2.7415670521876833e-05
170,0.00010977499445841005
171,4.229660839548048e-05
172,0.0015955682802514552
173,0.0002857684180466743
174,5.552315025624289e-05
175,0.00018911163475497273
176,0.00019880183925115712
177,5.3962101915434916e-05
178,0.0001404178986314826
179,0.00020517108241935566
180,0.0011139527577088363
181,4.6612003762217636e-05
182,0.00018408497106082807
183,7.142097833301183e-05
184,0.0002499199436582138
185,0.0002197639594395391
186,0.000496044566083011
187,7.696085265728523e-05
188,0.03226609049594514
189,5.602703297388313e-05
190,0.0007078341428876319
191,5.3079262476841705e-05
192,0.00016842508500320498
193,9.546405544602195e-05
194,5.937851308500217e-05
195,0.00019441818322586901
196,0.0003033910069313105
197,0.0005538581214964519
198,0.0002048968531341037
199,0.0003190966836363084
200,0.0005240827357964478
201,4.2171834053787556e-05
202,0.00015862326331522145
203,9.145526634505435e-05
204,0.0005458563439107542
205,0.00135504425529469
206,0.0009848791551284168
207,0.00035556416427545305
208,0.00015345839881709508
209,9.44742815702349e-05
210,0.00010346904335459496
211,0.0005782495239848677
212,0.00011410904668700438
