id,outliers
0,0.0006742218403711115
1,0.0018328799522679073
2,0.0006350369118444122
3,0.00019165021390453354
4,0.0012850955534605044
5,0.0003369042135023425
6,0.000574944689883857
7,0.00020071918552108236
8,0.002029591400641848
9,0.0018223345787163141
10,0.0010457389860925295
11,0.00011372150192322281
12,0.00031528933922437435
13,0.0006720700716340013
14,0.0006198559072360587
15,0.00011995575969366292
16,9.573268497655234e-05
17,0.00036360816732146985
18,0.00015377152860945897
19,7.280335067004837e-05
20,0.00042478316472059673
21,0.00447542922303192
22,0.00014289292599671053
23,0.00014550661381423642
24,0.00011400216744958
25,0.0005638300332891308
26,9.410375476970223e-05
27,0.0009435092776364408
28,0.0001545851611930829
29,0.0013323087799684222
30,0.0002467712896838805
31,0.0047055558157151536
32,0.002938874792142572
33,0.0002312388562134015
34,0.0001388029391553607
35,0.0007622608517933015
36,0.0009776267090374144
37,0.00044925914379399427
38,0.00010606205949171177
39,0.0002115920020385099
40,0.00012224317808594114
41,0.0007273928926107062
42,0.00012732796382825115
43,0.0007980642153739442
44,0.0001855200993068073
45,4.181008973051055e-05
46,0.00019770868614932597
47,0.0007873229511651042
48,0.0008358681136838731
49,0.0003203584820878337
50,0.0033547518922136875
51,0.00012617701913414034
52,0.003756214548440308
53,0.0007237190675597421
54,0.00018833668145174165
55,0.00019025600340284759
56,0.00014969561819155728
57,0.0001214807447412907
58,0.0001988406428158782
59,0.00033338082937671784
60,0.00024837658903974794
61,4.9683711419399836e-05
62,0.00017762294092322662
63,0.0003035554458906381
64,0.0002534439894598938
65,0.00021780657834425646
66,0.0010348640684703094
67,0.00015104631703847366
68,0.0003195245536225198
69,0.00011454911961443918
70,7.790840559279645e-05
71,0.00021865607148452966
72,0.00019490015571183646
73,0.0004074093543766136
74,0.00022070152613982592
75,0.00045814897326718756
76,0.004631126009778295
77,0.00012105121712939468
78,0.0009598905279675692
79,4.32057975370054e-05
80,6.081017796559723e-05
81,0.00032191603005063646
82,0.00012137198114917247
83,7.675135805423438e-05
84,0.0010382175432308606
85,0.0001687419759268842
86,0.00012428851335583827
87,0.00038445072371579123
88,0.00016529110210274317
89,0.002820507206483948
90,7.006314454390837e-05
91,0.0002641984455312985
92,5.9153225146254445e-05
93,0.00010652153143474378
94,0.0013231023487380502
95,0.00013476770217317864
96,8.576087159646015e-05
97,0.000618643494755064
98,0.0003786472892801234
99,0.00034104336062129896
100,0.0002360043991042222
101,0.000181180335638309
102,0.00012892074012127634
103,0.00012400039582949324
104,0.00024282516255969127
105,0.0001789646643501355
106,0.00010404458121722182
107,0.0011661687594209076
108,0.00012863172235858723
109,0.00010223651381325067
110,0.0003095796209973415
111,0.00014257514609896039
112,0.007080378696592435
113,0.0003564845692786023
114,0.000418544548678868
115,0.0003725045765636346
116,0.000302152803481266
117,5.758337981735961e-05
118,0.001948775768283469
119,0.0004463312238379253
120,0.0005156313901908473
121,0.0015675345916503175
122,0.0004162024639439404
123,0.0005533514820569368
124,0.00035607285169934443
125,0.0002152161889461474
126,0.0007184644873718426
127,4.3621444549520034e-05
128,0.00022005882100240693
129,0.0001348282583965909
130,0.0001416343644014519
131,0.00015133303105018954
132,0.0018976564920895524
133,0.00010011829109068618
134,0.0002094485809948226
135,0.000636747275762496
136,0.00010062066216518118
137,0.00010514181057028312
138,0.00017689974915151665
139,0.0021372534481061945
140,0.00025796427588394054
141,0.0001717382749808689
142,0.003999377286628959
143,0.00013877016868651685
144,0.00034016955573845393
145,0.0002820527492008369
146,0.0001520189598894504
147,0.00019029166528825064
148,0.0003538255451118217
149,0.0003256451745117243
150,8.272470614301364e-05
151,0.00207611329714909
152,0.004408438860444922
153,0.0006637905507470327
154,0.00035408515583966476
155,0.0005079776149271252
156,0.00011276516553539986
157,0.00019489990018909824
158,0.0002650292575841276
159,0.0009042844490436006
160,0.002293937506620451
161,0.00017076303994479182
162,0.000113913942731273
163,0.00019582372130517956
164,0.00024498386366243963
165,8.282172586716048e-05
166,0.00015374829129175926
167,0.00013594482589375064
168,0.0001622186441211248
169,6.430518713279578e-05
170,0.0003295569510724308
171,6.759849292232973e-05
172,0.0010544519463244952
173,0.0004320675259716222
174,0.00010882343153636727
175,0.0003045191100789023
176,0.00022214926324356292
177,9.202684088032524e-05
178,0.00020107257352443476
179,0.0001767821807955413
180,0.0009969418056894222
181,9.680779978566909e-05
182,0.00029991397650860907
183,0.00011207132424156111
184,0.0002415220441299926
185,0.00021601810750409095
186,0.000566157524082583
187,0.0002449698381898274
188,0.032636128828376985
189,9.559395424534461e-05
190,0.000651701963305263
191,0.00010348419357003003
192,0.00010298755915531207
193,0.00029488273482878403
194,9.74191437072463e-05
195,0.000666125095681878
196,0.0003601885465226958
197,0.0006724735845682728
198,0.00030862485888369915
199,0.0004129157394179467
200,0.0009244807697667769
201,9.1552270391848e-05
202,0.0003513604147862121
203,0.00014618438402839935
204,0.0005929416320963366
205,0.000922808412480582
206,0.001226625877599764
207,0.0004359668886301471
208,0.00011367460237386538
209,0.0001807779720552031
210,0.00019939267074126364
211,0.000777586042480292
212,8.026092727715813e-05
213,0.0012569593740695895
214,0.0002720509861177115
215,0.003999377286628959
216,0.00012442167674515755
217,0.0002450904834858359
218,0.0007476405305703544
219,0.00047112242226521567
220,0.00027558621800172835
221,0.0002357111452110572
222,0.0011643643690968043
223,0.001242414621673562
224,0.00014598203702632242
225,0.001729819551453303
226,0.0002895481892865799
227,0.0015493256400663051
228,0.0022260256095003846
229,7.665387432682599e-05
230,0.0001125638989655108
231,0.00022965826682981355
232,0.00036034315618218215
233,7.589415490059446e-05
234,0.00013936461543878327
235,0.0008104520964541922
236,0.00011864257520978527
237,5.5608986025062645e-05
238,0.00013369135468330602
239,0.00013624193582477165
240,0.0001499594094123036
241,0.0006937216237886917
242,0.0006629885506064339
243,0.003498074447975184
244,0.0001597912002559012
245,0.001427586337918956
246,0.00020985182700569433
